Cycle start time,Cycle end time,Cycle timezone,Question text,Answered yes,Notes
2023-03-24 02:12:04,2023-03-25 04:47:22,UTC-04:00,Traveled on a plane,false,
2023-03-24 02:12:04,2023-03-25 04:47:22,UTC-04:00,Have any alcoholic drinks?,false,
2023-03-24 02:12:04,2023-03-25 04:47:22,UTC-04:00,Have any caffeine? ,false,
2023-03-24 02:12:04,2023-03-25 04:47:22,UTC-04:00,Feel energized throughout the day?,false,
2023-03-24 02:12:04,2023-03-25 04:47:22,UTC-04:00,Felt recovered?,false,
2023-03-24 02:12:04,2023-03-25 04:47:22,UTC-04:00,Experience any irritability?,false,
2023-03-24 02:12:04,2023-03-25 04:47:22,UTC-04:00,Eat any food close to bedtime?,false,
2023-03-24 02:12:04,2023-03-25 04:47:22,UTC-04:00,Used marijuana,true,
2023-03-24 02:12:04,2023-03-25 04:47:22,UTC-04:00,Spend time outdoors?,false,
2023-03-24 02:12:04,2023-03-25 04:47:22,UTC-04:00,Engage in sexual activity?,false,
2023-03-24 02:12:04,2023-03-25 04:47:22,UTC-04:00,Share your bed?,false,
2023-03-24 02:12:04,2023-03-25 04:47:22,UTC-04:00,Use a steam room?,false,
2023-03-24 02:12:04,2023-03-25 04:47:22,UTC-04:00,Spend time stretching?,false,
2023-03-24 02:12:04,2023-03-25 04:47:22,UTC-04:00,Watch the sunset?,false,
2023-03-24 02:12:04,2023-03-25 04:47:22,UTC-04:00,Took a vacation day?,false,
2023-03-24 02:12:04,2023-03-25 04:47:22,UTC-04:00,Work from home?,false,
2023-03-23 02:31:16,2023-03-24 02:12:04,UTC-04:00,Traveled on a plane,false,
2023-03-23 02:31:16,2023-03-24 02:12:04,UTC-04:00,Have any alcoholic drinks?,false,
2023-03-23 02:31:16,2023-03-24 02:12:04,UTC-04:00,Have any caffeine? ,false,
2023-03-23 02:31:16,2023-03-24 02:12:04,UTC-04:00,Feel energized throughout the day?,false,
2023-03-23 02:31:16,2023-03-24 02:12:04,UTC-04:00,Felt recovered?,false,
2023-03-23 02:31:16,2023-03-24 02:12:04,UTC-04:00,Experience any irritability?,false,
2023-03-23 02:31:16,2023-03-24 02:12:04,UTC-04:00,Eat any food close to bedtime?,false,
2023-03-23 02:31:16,2023-03-24 02:12:04,UTC-04:00,Used marijuana,true,
2023-03-23 02:31:16,2023-03-24 02:12:04,UTC-04:00,Spend time outdoors?,false,
2023-03-23 02:31:16,2023-03-24 02:12:04,UTC-04:00,Engage in sexual activity?,false,
2023-03-23 02:31:16,2023-03-24 02:12:04,UTC-04:00,Share your bed?,false,
2023-03-23 02:31:16,2023-03-24 02:12:04,UTC-04:00,Use a steam room?,false,
2023-03-23 02:31:16,2023-03-24 02:12:04,UTC-04:00,Spend time stretching?,false,
2023-03-23 02:31:16,2023-03-24 02:12:04,UTC-04:00,Watch the sunset?,false,
2023-03-23 02:31:16,2023-03-24 02:12:04,UTC-04:00,Took a vacation day?,false,
2023-03-23 02:31:16,2023-03-24 02:12:04,UTC-04:00,Work from home?,false,
2023-03-22 03:17:00,2023-03-23 02:31:16,UTC-04:00,Traveled on a plane,false,
2023-03-22 03:17:00,2023-03-23 02:31:16,UTC-04:00,Have any alcoholic drinks?,false,
2023-03-22 03:17:00,2023-03-23 02:31:16,UTC-04:00,Have any caffeine? ,true,
2023-03-22 03:17:00,2023-03-23 02:31:16,UTC-04:00,Feel energized throughout the day?,false,
2023-03-22 03:17:00,2023-03-23 02:31:16,UTC-04:00,Felt recovered?,false,
2023-03-22 03:17:00,2023-03-23 02:31:16,UTC-04:00,Experience any irritability?,false,
2023-03-22 03:17:00,2023-03-23 02:31:16,UTC-04:00,Eat any food close to bedtime?,false,
2023-03-22 03:17:00,2023-03-23 02:31:16,UTC-04:00,Used marijuana,true,
2023-03-22 03:17:00,2023-03-23 02:31:16,UTC-04:00,Spend time outdoors?,false,
2023-03-22 03:17:00,2023-03-23 02:31:16,UTC-04:00,Engage in sexual activity?,false,
2023-03-22 03:17:00,2023-03-23 02:31:16,UTC-04:00,Share your bed?,false,
2023-03-22 03:17:00,2023-03-23 02:31:16,UTC-04:00,Use a steam room?,false,
2023-03-22 03:17:00,2023-03-23 02:31:16,UTC-04:00,Spend time stretching?,false,
2023-03-22 03:17:00,2023-03-23 02:31:16,UTC-04:00,Watch the sunset?,false,
2023-03-22 03:17:00,2023-03-23 02:31:16,UTC-04:00,Took a vacation day?,false,
2023-03-22 03:17:00,2023-03-23 02:31:16,UTC-04:00,Work from home?,false,
2023-03-21 02:39:00,2023-03-22 03:17:00,UTC-04:00,Traveled on a plane,false,
2023-03-21 02:39:00,2023-03-22 03:17:00,UTC-04:00,Have any alcoholic drinks?,true,
2023-03-21 02:39:00,2023-03-22 03:17:00,UTC-04:00,Have any caffeine? ,true,
2023-03-21 02:39:00,2023-03-22 03:17:00,UTC-04:00,Feel energized throughout the day?,true,
2023-03-21 02:39:00,2023-03-22 03:17:00,UTC-04:00,Felt recovered?,false,
2023-03-21 02:39:00,2023-03-22 03:17:00,UTC-04:00,Experience any irritability?,false,
2023-03-21 02:39:00,2023-03-22 03:17:00,UTC-04:00,Eat any food close to bedtime?,false,
2023-03-21 02:39:00,2023-03-22 03:17:00,UTC-04:00,Used marijuana,true,
2023-03-21 02:39:00,2023-03-22 03:17:00,UTC-04:00,Spend time outdoors?,false,
2023-03-21 02:39:00,2023-03-22 03:17:00,UTC-04:00,Engage in sexual activity?,false,
2023-03-21 02:39:00,2023-03-22 03:17:00,UTC-04:00,Share your bed?,false,
2023-03-21 02:39:00,2023-03-22 03:17:00,UTC-04:00,Use a steam room?,false,
2023-03-21 02:39:00,2023-03-22 03:17:00,UTC-04:00,Spend time stretching?,false,
2023-03-21 02:39:00,2023-03-22 03:17:00,UTC-04:00,Watch the sunset?,false,
2023-03-21 02:39:00,2023-03-22 03:17:00,UTC-04:00,Took a vacation day?,false,
2023-03-21 02:39:00,2023-03-22 03:17:00,UTC-04:00,Work from home?,false,
2023-03-20 01:40:15,2023-03-21 02:39:00,UTC-04:00,Traveled on a plane,false,
2023-03-20 01:40:15,2023-03-21 02:39:00,UTC-04:00,Have any alcoholic drinks?,true,
2023-03-20 01:40:15,2023-03-21 02:39:00,UTC-04:00,Have any caffeine? ,false,
2023-03-20 01:40:15,2023-03-21 02:39:00,UTC-04:00,Feel energized throughout the day?,false,
2023-03-20 01:40:15,2023-03-21 02:39:00,UTC-04:00,Felt recovered?,false,
2023-03-20 01:40:15,2023-03-21 02:39:00,UTC-04:00,Experience any irritability?,false,
2023-03-20 01:40:15,2023-03-21 02:39:00,UTC-04:00,Eat any food close to bedtime?,false,
2023-03-20 01:40:15,2023-03-21 02:39:00,UTC-04:00,Used marijuana,true,
2023-03-20 01:40:15,2023-03-21 02:39:00,UTC-04:00,Spend time outdoors?,false,
2023-03-20 01:40:15,2023-03-21 02:39:00,UTC-04:00,Engage in sexual activity?,false,
2023-03-20 01:40:15,2023-03-21 02:39:00,UTC-04:00,Share your bed?,false,
2023-03-20 01:40:15,2023-03-21 02:39:00,UTC-04:00,Use a steam room?,false,
2023-03-20 01:40:15,2023-03-21 02:39:00,UTC-04:00,Spend time stretching?,false,
2023-03-20 01:40:15,2023-03-21 02:39:00,UTC-04:00,Watch the sunset?,false,
2023-03-20 01:40:15,2023-03-21 02:39:00,UTC-04:00,Took a vacation day?,false,
2023-03-20 01:40:15,2023-03-21 02:39:00,UTC-04:00,Work from home?,false,
2023-03-19 03:41:13,2023-03-20 01:40:15,UTC-04:00,Traveled on a plane,false,
2023-03-19 03:41:13,2023-03-20 01:40:15,UTC-04:00,Have any alcoholic drinks?,true,
2023-03-19 03:41:13,2023-03-20 01:40:15,UTC-04:00,Have any caffeine? ,false,
2023-03-19 03:41:13,2023-03-20 01:40:15,UTC-04:00,Feel energized throughout the day?,false,
2023-03-19 03:41:13,2023-03-20 01:40:15,UTC-04:00,Felt recovered?,false,
2023-03-19 03:41:13,2023-03-20 01:40:15,UTC-04:00,Experience any irritability?,false,
2023-03-19 03:41:13,2023-03-20 01:40:15,UTC-04:00,Eat any food close to bedtime?,false,
2023-03-19 03:41:13,2023-03-20 01:40:15,UTC-04:00,Used marijuana,true,
2023-03-19 03:41:13,2023-03-20 01:40:15,UTC-04:00,Spend time outdoors?,false,
2023-03-19 03:41:13,2023-03-20 01:40:15,UTC-04:00,Engage in sexual activity?,true,
2023-03-19 03:41:13,2023-03-20 01:40:15,UTC-04:00,Share your bed?,false,
2023-03-19 03:41:13,2023-03-20 01:40:15,UTC-04:00,Use a steam room?,false,
2023-03-19 03:41:13,2023-03-20 01:40:15,UTC-04:00,Spend time stretching?,false,
2023-03-19 03:41:13,2023-03-20 01:40:15,UTC-04:00,Watch the sunset?,false,
2023-03-19 03:41:13,2023-03-20 01:40:15,UTC-04:00,Took a vacation day?,false,
2023-03-19 03:41:13,2023-03-20 01:40:15,UTC-04:00,Work from home?,false,
2023-03-18 03:26:46,2023-03-19 03:41:13,UTC-04:00,Traveled on a plane,false,
2023-03-18 03:26:46,2023-03-19 03:41:13,UTC-04:00,Have any alcoholic drinks?,true,
2023-03-18 03:26:46,2023-03-19 03:41:13,UTC-04:00,Have any caffeine? ,false,
2023-03-18 03:26:46,2023-03-19 03:41:13,UTC-04:00,Feel energized throughout the day?,false,
2023-03-18 03:26:46,2023-03-19 03:41:13,UTC-04:00,Felt recovered?,false,
2023-03-18 03:26:46,2023-03-19 03:41:13,UTC-04:00,Experience any irritability?,false,
2023-03-18 03:26:46,2023-03-19 03:41:13,UTC-04:00,Eat any food close to bedtime?,false,
2023-03-18 03:26:46,2023-03-19 03:41:13,UTC-04:00,Used marijuana,true,
2023-03-18 03:26:46,2023-03-19 03:41:13,UTC-04:00,Spend time outdoors?,false,
2023-03-18 03:26:46,2023-03-19 03:41:13,UTC-04:00,Engage in sexual activity?,true,
2023-03-18 03:26:46,2023-03-19 03:41:13,UTC-04:00,Share your bed?,true,
2023-03-18 03:26:46,2023-03-19 03:41:13,UTC-04:00,Use a steam room?,false,
2023-03-18 03:26:46,2023-03-19 03:41:13,UTC-04:00,Spend time stretching?,false,
2023-03-18 03:26:46,2023-03-19 03:41:13,UTC-04:00,Watch the sunset?,false,
2023-03-18 03:26:46,2023-03-19 03:41:13,UTC-04:00,Took a vacation day?,false,
2023-03-18 03:26:46,2023-03-19 03:41:13,UTC-04:00,Work from home?,false,
2023-03-17 02:49:45,2023-03-18 03:26:46,UTC-04:00,Traveled on a plane,false,
2023-03-17 02:49:45,2023-03-18 03:26:46,UTC-04:00,Have any alcoholic drinks?,true,
2023-03-17 02:49:45,2023-03-18 03:26:46,UTC-04:00,Have any caffeine? ,true,
2023-03-17 02:49:45,2023-03-18 03:26:46,UTC-04:00,Feel energized throughout the day?,true,
2023-03-17 02:49:45,2023-03-18 03:26:46,UTC-04:00,Felt recovered?,false,
2023-03-17 02:49:45,2023-03-18 03:26:46,UTC-04:00,Experience any irritability?,false,
2023-03-17 02:49:45,2023-03-18 03:26:46,UTC-04:00,Eat any food close to bedtime?,false,
2023-03-17 02:49:45,2023-03-18 03:26:46,UTC-04:00,Used marijuana,true,
2023-03-17 02:49:45,2023-03-18 03:26:46,UTC-04:00,Spend time outdoors?,false,
2023-03-17 02:49:45,2023-03-18 03:26:46,UTC-04:00,Engage in sexual activity?,false,
2023-03-17 02:49:45,2023-03-18 03:26:46,UTC-04:00,Share your bed?,false,
2023-03-17 02:49:45,2023-03-18 03:26:46,UTC-04:00,Use a steam room?,false,
2023-03-17 02:49:45,2023-03-18 03:26:46,UTC-04:00,Spend time stretching?,false,
2023-03-17 02:49:45,2023-03-18 03:26:46,UTC-04:00,Watch the sunset?,false,
2023-03-17 02:49:45,2023-03-18 03:26:46,UTC-04:00,Took a vacation day?,false,
2023-03-17 02:49:45,2023-03-18 03:26:46,UTC-04:00,Work from home?,false,
2023-03-16 00:51:27,2023-03-17 02:49:45,UTC-04:00,Traveled on a plane,false,
2023-03-16 00:51:27,2023-03-17 02:49:45,UTC-04:00,Have any alcoholic drinks?,false,
2023-03-16 00:51:27,2023-03-17 02:49:45,UTC-04:00,Have any caffeine? ,true,
2023-03-16 00:51:27,2023-03-17 02:49:45,UTC-04:00,Feel energized throughout the day?,false,
2023-03-16 00:51:27,2023-03-17 02:49:45,UTC-04:00,Felt recovered?,false,
2023-03-16 00:51:27,2023-03-17 02:49:45,UTC-04:00,Experience any irritability?,false,
2023-03-16 00:51:27,2023-03-17 02:49:45,UTC-04:00,Eat any food close to bedtime?,false,
2023-03-16 00:51:27,2023-03-17 02:49:45,UTC-04:00,Used marijuana,true,
2023-03-16 00:51:27,2023-03-17 02:49:45,UTC-04:00,Spend time outdoors?,false,
2023-03-16 00:51:27,2023-03-17 02:49:45,UTC-04:00,Engage in sexual activity?,false,
2023-03-16 00:51:27,2023-03-17 02:49:45,UTC-04:00,Share your bed?,false,
2023-03-16 00:51:27,2023-03-17 02:49:45,UTC-04:00,Use a steam room?,false,
2023-03-16 00:51:27,2023-03-17 02:49:45,UTC-04:00,Spend time stretching?,false,
2023-03-16 00:51:27,2023-03-17 02:49:45,UTC-04:00,Watch the sunset?,false,
2023-03-16 00:51:27,2023-03-17 02:49:45,UTC-04:00,Took a vacation day?,false,
2023-03-16 00:51:27,2023-03-17 02:49:45,UTC-04:00,Work from home?,false,
2023-03-15 02:46:45,2023-03-16 00:51:27,UTC-04:00,Traveled on a plane,false,
2023-03-15 02:46:45,2023-03-16 00:51:27,UTC-04:00,Have any alcoholic drinks?,false,
2023-03-15 02:46:45,2023-03-16 00:51:27,UTC-04:00,Have any caffeine? ,false,
2023-03-15 02:46:45,2023-03-16 00:51:27,UTC-04:00,Feel energized throughout the day?,false,
2023-03-15 02:46:45,2023-03-16 00:51:27,UTC-04:00,Felt recovered?,false,
2023-03-15 02:46:45,2023-03-16 00:51:27,UTC-04:00,Experience any irritability?,false,
2023-03-15 02:46:45,2023-03-16 00:51:27,UTC-04:00,Eat any food close to bedtime?,false,
2023-03-15 02:46:45,2023-03-16 00:51:27,UTC-04:00,Used marijuana,true,
2023-03-15 02:46:45,2023-03-16 00:51:27,UTC-04:00,Spend time outdoors?,false,
2023-03-15 02:46:45,2023-03-16 00:51:27,UTC-04:00,Engage in sexual activity?,false,
2023-03-15 02:46:45,2023-03-16 00:51:27,UTC-04:00,Share your bed?,false,
2023-03-15 02:46:45,2023-03-16 00:51:27,UTC-04:00,Use a steam room?,false,
2023-03-15 02:46:45,2023-03-16 00:51:27,UTC-04:00,Spend time stretching?,false,
2023-03-15 02:46:45,2023-03-16 00:51:27,UTC-04:00,Watch the sunset?,false,
2023-03-15 02:46:45,2023-03-16 00:51:27,UTC-04:00,Took a vacation day?,false,
2023-03-15 02:46:45,2023-03-16 00:51:27,UTC-04:00,Work from home?,false,
2023-03-14 02:08:17,2023-03-15 02:46:45,UTC-04:00,Traveled on a plane,false,
2023-03-14 02:08:17,2023-03-15 02:46:45,UTC-04:00,Have any alcoholic drinks?,false,
2023-03-14 02:08:17,2023-03-15 02:46:45,UTC-04:00,Have any caffeine? ,true,
2023-03-14 02:08:17,2023-03-15 02:46:45,UTC-04:00,Feel energized throughout the day?,false,
2023-03-14 02:08:17,2023-03-15 02:46:45,UTC-04:00,Felt recovered?,false,
2023-03-14 02:08:17,2023-03-15 02:46:45,UTC-04:00,Experience any irritability?,false,
2023-03-14 02:08:17,2023-03-15 02:46:45,UTC-04:00,Eat any food close to bedtime?,true,
2023-03-14 02:08:17,2023-03-15 02:46:45,UTC-04:00,Used marijuana,true,
2023-03-14 02:08:17,2023-03-15 02:46:45,UTC-04:00,Spend time outdoors?,false,
2023-03-14 02:08:17,2023-03-15 02:46:45,UTC-04:00,Engage in sexual activity?,false,
2023-03-14 02:08:17,2023-03-15 02:46:45,UTC-04:00,Share your bed?,false,
2023-03-14 02:08:17,2023-03-15 02:46:45,UTC-04:00,Use a steam room?,false,
2023-03-14 02:08:17,2023-03-15 02:46:45,UTC-04:00,Spend time stretching?,false,
2023-03-14 02:08:17,2023-03-15 02:46:45,UTC-04:00,Watch the sunset?,false,
2023-03-14 02:08:17,2023-03-15 02:46:45,UTC-04:00,Took a vacation day?,false,
2023-03-14 02:08:17,2023-03-15 02:46:45,UTC-04:00,Work from home?,false,
2023-03-13 00:36:55,2023-03-14 02:08:17,UTC-04:00,Traveled on a plane,false,
2023-03-13 00:36:55,2023-03-14 02:08:17,UTC-04:00,Have any alcoholic drinks?,true,
2023-03-13 00:36:55,2023-03-14 02:08:17,UTC-04:00,Have any caffeine? ,false,
2023-03-13 00:36:55,2023-03-14 02:08:17,UTC-04:00,Feel energized throughout the day?,false,
2023-03-13 00:36:55,2023-03-14 02:08:17,UTC-04:00,Felt recovered?,false,
2023-03-13 00:36:55,2023-03-14 02:08:17,UTC-04:00,Experience any irritability?,false,
2023-03-13 00:36:55,2023-03-14 02:08:17,UTC-04:00,Eat any food close to bedtime?,false,
2023-03-13 00:36:55,2023-03-14 02:08:17,UTC-04:00,Used marijuana,true,
2023-03-13 00:36:55,2023-03-14 02:08:17,UTC-04:00,Spend time outdoors?,false,
2023-03-13 00:36:55,2023-03-14 02:08:17,UTC-04:00,Engage in sexual activity?,false,
2023-03-13 00:36:55,2023-03-14 02:08:17,UTC-04:00,Share your bed?,false,
2023-03-13 00:36:55,2023-03-14 02:08:17,UTC-04:00,Use a steam room?,false,
2023-03-13 00:36:55,2023-03-14 02:08:17,UTC-04:00,Spend time stretching?,false,
2023-03-13 00:36:55,2023-03-14 02:08:17,UTC-04:00,Watch the sunset?,false,
2023-03-13 00:36:55,2023-03-14 02:08:17,UTC-04:00,Took a vacation day?,false,
2023-03-13 00:36:55,2023-03-14 02:08:17,UTC-04:00,Work from home?,false,
2023-03-12 05:22:51,2023-03-13 00:36:55,UTC-04:00,Traveled on a plane,false,
2023-03-12 05:22:51,2023-03-13 00:36:55,UTC-04:00,Have any alcoholic drinks?,true,
2023-03-12 05:22:51,2023-03-13 00:36:55,UTC-04:00,Have any caffeine? ,false,
2023-03-12 05:22:51,2023-03-13 00:36:55,UTC-04:00,Feel energized throughout the day?,false,
2023-03-12 05:22:51,2023-03-13 00:36:55,UTC-04:00,Felt recovered?,false,
2023-03-12 05:22:51,2023-03-13 00:36:55,UTC-04:00,Experience any irritability?,false,
2023-03-12 05:22:51,2023-03-13 00:36:55,UTC-04:00,Eat any food close to bedtime?,false,
2023-03-12 05:22:51,2023-03-13 00:36:55,UTC-04:00,Used marijuana,true,
2023-03-12 05:22:51,2023-03-13 00:36:55,UTC-04:00,Spend time outdoors?,true,
2023-03-12 05:22:51,2023-03-13 00:36:55,UTC-04:00,Engage in sexual activity?,false,
2023-03-12 05:22:51,2023-03-13 00:36:55,UTC-04:00,Share your bed?,false,
2023-03-12 05:22:51,2023-03-13 00:36:55,UTC-04:00,Use a steam room?,false,
2023-03-12 05:22:51,2023-03-13 00:36:55,UTC-04:00,Spend time stretching?,false,
2023-03-12 05:22:51,2023-03-13 00:36:55,UTC-04:00,Watch the sunset?,false,
2023-03-12 05:22:51,2023-03-13 00:36:55,UTC-04:00,Took a vacation day?,false,
2023-03-12 05:22:51,2023-03-13 00:36:55,UTC-04:00,Work from home?,false,
2023-03-11 02:23:04,2023-03-12 04:22:51,UTC-05:00,Traveled on a plane,false,
2023-03-11 02:23:04,2023-03-12 04:22:51,UTC-05:00,Have any alcoholic drinks?,true,
2023-03-11 02:23:04,2023-03-12 04:22:51,UTC-05:00,Have any caffeine? ,false,
2023-03-11 02:23:04,2023-03-12 04:22:51,UTC-05:00,Feel energized throughout the day?,false,
2023-03-11 02:23:04,2023-03-12 04:22:51,UTC-05:00,Felt recovered?,false,
2023-03-11 02:23:04,2023-03-12 04:22:51,UTC-05:00,Experience any irritability?,false,
2023-03-11 02:23:04,2023-03-12 04:22:51,UTC-05:00,Eat any food close to bedtime?,false,
2023-03-11 02:23:04,2023-03-12 04:22:51,UTC-05:00,Used marijuana,true,
2023-03-11 02:23:04,2023-03-12 04:22:51,UTC-05:00,Spend time outdoors?,false,
2023-03-11 02:23:04,2023-03-12 04:22:51,UTC-05:00,Engage in sexual activity?,false,
2023-03-11 02:23:04,2023-03-12 04:22:51,UTC-05:00,Share your bed?,false,
2023-03-11 02:23:04,2023-03-12 04:22:51,UTC-05:00,Use a steam room?,false,
2023-03-11 02:23:04,2023-03-12 04:22:51,UTC-05:00,Spend time stretching?,false,
2023-03-11 02:23:04,2023-03-12 04:22:51,UTC-05:00,Watch the sunset?,false,
2023-03-11 02:23:04,2023-03-12 04:22:51,UTC-05:00,Took a vacation day?,false,
2023-03-11 02:23:04,2023-03-12 04:22:51,UTC-05:00,Work from home?,false,
2023-03-10 02:08:33,2023-03-11 02:23:04,UTC-05:00,Traveled on a plane,false,
2023-03-10 02:08:33,2023-03-11 02:23:04,UTC-05:00,Have any alcoholic drinks?,true,
2023-03-10 02:08:33,2023-03-11 02:23:04,UTC-05:00,Have any caffeine? ,true,
2023-03-10 02:08:33,2023-03-11 02:23:04,UTC-05:00,Feel energized throughout the day?,false,
2023-03-10 02:08:33,2023-03-11 02:23:04,UTC-05:00,Felt recovered?,false,
2023-03-10 02:08:33,2023-03-11 02:23:04,UTC-05:00,Experience any irritability?,false,
2023-03-10 02:08:33,2023-03-11 02:23:04,UTC-05:00,Eat any food close to bedtime?,false,
2023-03-10 02:08:33,2023-03-11 02:23:04,UTC-05:00,Used marijuana,true,
2023-03-10 02:08:33,2023-03-11 02:23:04,UTC-05:00,Spend time outdoors?,false,
2023-03-10 02:08:33,2023-03-11 02:23:04,UTC-05:00,Engage in sexual activity?,false,
2023-03-10 02:08:33,2023-03-11 02:23:04,UTC-05:00,Share your bed?,false,
2023-03-10 02:08:33,2023-03-11 02:23:04,UTC-05:00,Use a steam room?,false,
2023-03-10 02:08:33,2023-03-11 02:23:04,UTC-05:00,Spend time stretching?,false,
2023-03-10 02:08:33,2023-03-11 02:23:04,UTC-05:00,Watch the sunset?,false,
2023-03-10 02:08:33,2023-03-11 02:23:04,UTC-05:00,Took a vacation day?,false,
2023-03-10 02:08:33,2023-03-11 02:23:04,UTC-05:00,Work from home?,false,
2023-03-09 02:33:01,2023-03-10 02:08:33,UTC-05:00,Traveled on a plane,false,
2023-03-09 02:33:01,2023-03-10 02:08:33,UTC-05:00,Have any alcoholic drinks?,true,
2023-03-09 02:33:01,2023-03-10 02:08:33,UTC-05:00,Have any caffeine? ,true,
2023-03-09 02:33:01,2023-03-10 02:08:33,UTC-05:00,Feel energized throughout the day?,false,
2023-03-09 02:33:01,2023-03-10 02:08:33,UTC-05:00,Felt recovered?,false,
2023-03-09 02:33:01,2023-03-10 02:08:33,UTC-05:00,Experience any irritability?,false,
2023-03-09 02:33:01,2023-03-10 02:08:33,UTC-05:00,Eat any food close to bedtime?,false,
2023-03-09 02:33:01,2023-03-10 02:08:33,UTC-05:00,Used marijuana,true,
2023-03-09 02:33:01,2023-03-10 02:08:33,UTC-05:00,Spend time outdoors?,false,
2023-03-09 02:33:01,2023-03-10 02:08:33,UTC-05:00,Engage in sexual activity?,false,
2023-03-09 02:33:01,2023-03-10 02:08:33,UTC-05:00,Share your bed?,false,
2023-03-09 02:33:01,2023-03-10 02:08:33,UTC-05:00,Use a steam room?,false,
2023-03-09 02:33:01,2023-03-10 02:08:33,UTC-05:00,Spend time stretching?,false,
2023-03-09 02:33:01,2023-03-10 02:08:33,UTC-05:00,Watch the sunset?,false,
2023-03-09 02:33:01,2023-03-10 02:08:33,UTC-05:00,Took a vacation day?,false,
2023-03-09 02:33:01,2023-03-10 02:08:33,UTC-05:00,Work from home?,false,
2023-03-08 01:27:03,2023-03-09 02:33:01,UTC-05:00,Traveled on a plane,false,
2023-03-08 01:27:03,2023-03-09 02:33:01,UTC-05:00,Have any alcoholic drinks?,true,
2023-03-08 01:27:03,2023-03-09 02:33:01,UTC-05:00,Have any caffeine? ,true,
2023-03-08 01:27:03,2023-03-09 02:33:01,UTC-05:00,Feel energized throughout the day?,false,
2023-03-08 01:27:03,2023-03-09 02:33:01,UTC-05:00,Felt recovered?,false,
2023-03-08 01:27:03,2023-03-09 02:33:01,UTC-05:00,Experience any irritability?,false,
2023-03-08 01:27:03,2023-03-09 02:33:01,UTC-05:00,Eat any food close to bedtime?,false,
2023-03-08 01:27:03,2023-03-09 02:33:01,UTC-05:00,Used marijuana,true,
2023-03-08 01:27:03,2023-03-09 02:33:01,UTC-05:00,Spend time outdoors?,false,
2023-03-08 01:27:03,2023-03-09 02:33:01,UTC-05:00,Engage in sexual activity?,false,
2023-03-08 01:27:03,2023-03-09 02:33:01,UTC-05:00,Share your bed?,false,
2023-03-08 01:27:03,2023-03-09 02:33:01,UTC-05:00,Use a steam room?,false,
2023-03-08 01:27:03,2023-03-09 02:33:01,UTC-05:00,Spend time stretching?,false,
2023-03-08 01:27:03,2023-03-09 02:33:01,UTC-05:00,Watch the sunset?,false,
2023-03-08 01:27:03,2023-03-09 02:33:01,UTC-05:00,Took a vacation day?,false,
2023-03-08 01:27:03,2023-03-09 02:33:01,UTC-05:00,Work from home?,false,
2023-03-07 00:13:30,2023-03-08 01:27:03,UTC-05:00,Traveled on a plane,false,
2023-03-07 00:13:30,2023-03-08 01:27:03,UTC-05:00,Have any alcoholic drinks?,true,
2023-03-07 00:13:30,2023-03-08 01:27:03,UTC-05:00,Have any caffeine? ,false,
2023-03-07 00:13:30,2023-03-08 01:27:03,UTC-05:00,Feel energized throughout the day?,false,
2023-03-07 00:13:30,2023-03-08 01:27:03,UTC-05:00,Felt recovered?,false,
2023-03-07 00:13:30,2023-03-08 01:27:03,UTC-05:00,Experience any irritability?,false,
2023-03-07 00:13:30,2023-03-08 01:27:03,UTC-05:00,Eat any food close to bedtime?,false,
2023-03-07 00:13:30,2023-03-08 01:27:03,UTC-05:00,Used marijuana,true,
2023-03-07 00:13:30,2023-03-08 01:27:03,UTC-05:00,Spend time outdoors?,false,
2023-03-07 00:13:30,2023-03-08 01:27:03,UTC-05:00,Engage in sexual activity?,false,
2023-03-07 00:13:30,2023-03-08 01:27:03,UTC-05:00,Share your bed?,false,
2023-03-07 00:13:30,2023-03-08 01:27:03,UTC-05:00,Use a steam room?,false,
2023-03-07 00:13:30,2023-03-08 01:27:03,UTC-05:00,Spend time stretching?,false,
2023-03-07 00:13:30,2023-03-08 01:27:03,UTC-05:00,Watch the sunset?,false,
2023-03-07 00:13:30,2023-03-08 01:27:03,UTC-05:00,Took a vacation day?,false,
2023-03-07 00:13:30,2023-03-08 01:27:03,UTC-05:00,Work from home?,false,
2023-03-06 02:57:50,2023-03-07 00:13:30,UTC-05:00,Traveled on a plane,false,
2023-03-06 02:57:50,2023-03-07 00:13:30,UTC-05:00,Have any alcoholic drinks?,true,
2023-03-06 02:57:50,2023-03-07 00:13:30,UTC-05:00,Have any caffeine? ,true,
2023-03-06 02:57:50,2023-03-07 00:13:30,UTC-05:00,Feel energized throughout the day?,false,
2023-03-06 02:57:50,2023-03-07 00:13:30,UTC-05:00,Felt recovered?,false,
2023-03-06 02:57:50,2023-03-07 00:13:30,UTC-05:00,Experience any irritability?,false,
2023-03-06 02:57:50,2023-03-07 00:13:30,UTC-05:00,Eat any food close to bedtime?,true,
2023-03-06 02:57:50,2023-03-07 00:13:30,UTC-05:00,Used marijuana,true,
2023-03-06 02:57:50,2023-03-07 00:13:30,UTC-05:00,Spend time outdoors?,false,
2023-03-06 02:57:50,2023-03-07 00:13:30,UTC-05:00,Engage in sexual activity?,false,
2023-03-06 02:57:50,2023-03-07 00:13:30,UTC-05:00,Share your bed?,false,
2023-03-06 02:57:50,2023-03-07 00:13:30,UTC-05:00,Use a steam room?,false,
2023-03-06 02:57:50,2023-03-07 00:13:30,UTC-05:00,Spend time stretching?,false,
